coin_id,year,week,date,price,market_cap,volume,ret
balancer,2021,50,2021-12-13,13.203193059091792,141978473.4311411,23784197.53702635,-0.08080668674361158
balancer,2021,51,2021-12-20,15.869846525839996,172104041.3595883,38277063.52434819,0.20197034571966155
balancer,2021,52,2021-12-27,14.76275692128486,159156603.14059252,18972506.42909847,-0.06976057410212022
balancer,2022,1,2022-01-03,15.696849498624307,169948501.80145827,27127655.084499486,0.06327358652046056
balancer,2022,2,2022-01-10,15.11359332418921,163404499.20906317,22087242.951218665,-0.03715753116485021
balancer,2022,3,2022-01-17,12.993240552283464,141335801.32017124,12651474.999416586,-0.1402944175103703
balancer,2022,4,2022-01-24,10.330944158043362,111572733.792991,20430098.50608223,-0.2048985688772016
balancer,2022,5,2022-01-31,10.550169553898062,114048805.41787869,9912582.962825451,0.021220267238015955
balancer,2022,6,2022-02-07,12.799844261570062,138190286.15107724,16436556.289157653,0.21323588177223107
balancer,2022,7,2022-02-14,11.982864425315704,129557954.63837674,18643767.10359134,-0.06382732629858934
balancer,2022,8,2022-02-21,10.57286917342287,114071607.64026849,11801547.237641046,-0.11766762952887921
balancer,2022,9,2022-02-28,11.230667357983695,121405472.85906662,11307370.055705441,0.06221567426695662
balancer,2022,10,2022-03-07,10.286711090128797,111089785.56286067,9334861.255054282,-0.0840516629836654
balancer,2022,11,2022-03-14,10.343054759877816,111837742.03330524,9473128.72863059,0.005477325965058677
balancer,2022,12,2022-03-21,11.695448230120968,126450418.49204311,16113099.183815274,0.1307537764848039
balancer,2022,13,2022-03-28,14.08275834153653,151469366.82829282,39931733.30271966,0.2041230113153918
balancer,2022,14,2022-04-04,17.896700425415354,193110167.40469074,86858616.0349382,0.27082351279363737
balancer,2022,15,2022-04-11,14.20802889719634,154142489.00762033,80711297.01150993,-0.206109027951358
balancer,2022,16,2022-04-18,14.095248809932043,152044175.05202317,28294795.508816723,-0.007937771529065052
balancer,2022,17,2022-04-25,13.432272413086531,144958618.3369056,40814706.21305532,-0.04703545185937785
balancer,2022,18,2022-05-02,12.783747655599438,137416181.2911975,30312640.476632517,-0.0482810903131522
balancer,2022,19,2022-05-09,8.194460831185232,88743767.83504456,40674303.399726406,-0.3589938528240615
balancer,2022,20,2022-05-16,7.618310402726733,82308771.9682468,15425343.33736643,-0.0703097421938822
balancer,2022,21,2022-05-23,6.346092269246504,68619347.5647108,10532910.67027475,-0.1669947883752385
balancer,2022,22,2022-05-30,6.532727549681654,70546876.21016835,12591457.031905066,0.029409481065945764
balancer,2022,23,2022-06-06,7.03590974235158,75854273.40839958,20482258.049726654,0.07702482444632897
balancer,2022,24,2022-06-13,3.967408137862252,135966217.83573437,22289780.50390407,-0.43612009204992397
