coin_id,year,week,date,price,market_cap,volume,ret
index-cooperative,2021,42,2021-10-18,25.90722174585999,56543060.30212345,419026.61682033737,-0.17371316558350836
index-cooperative,2021,43,2021-10-25,20.282938570570295,44234693.613874696,86579.34274571629,-0.217093258029046
index-cooperative,2021,44,2021-11-01,21.81158346469403,47603567.95133366,82383.3175091603,0.07536604663102109
index-cooperative,2021,45,2021-11-08,24.75311672461176,53996081.91934018,99320.34761764795,0.13486105970614792
index-cooperative,2021,46,2021-11-15,21.077451607061594,45826332.255510844,65079.1551416778,-0.14849302245221885
index-cooperative,2021,47,2021-11-22,18.168708609077907,39641734.04343916,33251.524290025634,-0.13800259406166393
index-cooperative,2021,48,2021-11-29,14.47003280264385,31485547.1640946,155892.62640121416,-0.20357395156780878
index-cooperative,2021,49,2021-12-06,19.310205616606005,41944250.43502118,225991.27868724297,0.3344963263025773
index-cooperative,2021,50,2021-12-13,21.00579881698252,45813133.845789194,172953.35981846368,0.08780813804066234
index-cooperative,2021,51,2021-12-20,19.0429948132794,41655560.80367662,85802.32343007531,-0.0934410550536291
index-cooperative,2021,52,2021-12-27,15.133098794808078,32995520.38808214,104059.24703188334,-0.2053193868301011
index-cooperative,2022,1,2022-01-03,11.764853771499071,25724526.396219015,95335.01690717778,-0.22257470654090994
index-cooperative,2022,2,2022-01-10,11.513265450887186,25148272.03347212,61619.83137181261,-0.021384738433500194
index-cooperative,2022,3,2022-01-17,9.11891769291652,19917337.38239047,32152.40640337585,-0.20796426245745625
index-cooperative,2022,4,2022-01-24,7.597145443640897,16149066.334041938,83776.81115613437,-0.16688079666052036
index-cooperative,2022,5,2022-01-31,7.476816439909351,16319467.450140033,235427.55314460394,-0.01583871266177561
index-cooperative,2022,6,2022-02-07,7.32936230816361,15971297.66391729,265007.00993007794,-0.01972151288329993
index-cooperative,2022,7,2022-02-14,5.891753174241275,12855397.258065902,200220.9586990395,-0.19614382172390266
index-cooperative,2022,8,2022-02-21,5.73437339388984,12516876.640702657,211926.84389642667,-0.026711876023506775
index-cooperative,2022,9,2022-02-28,5.372519257441806,11723104.366901789,204723.41652856112,-0.06310264637346441
index-cooperative,2022,10,2022-03-07,4.000110156641301,8739331.676467884,185939.55063255172,-0.2554498243816431
index-cooperative,2022,11,2022-03-14,4.373197145226216,9534744.469422499,142030.22927007792,0.09326917859136619
index-cooperative,2022,12,2022-03-21,7.903231913655626,17230991.106660824,210953.67800081553,0.807197720844302
index-cooperative,2022,13,2022-03-28,13.7127583574786,29972808.419562478,445738.94418703427,0.7350823697562214
index-cooperative,2022,14,2022-04-04,13.38572830992132,29233528.17175154,392858.50774970494,-0.023848596980411862
index-cooperative,2022,15,2022-04-11,11.556159791369467,33130374.279837295,364310.42652777274,-0.13668053588057671
index-cooperative,2022,16,2022-04-18,11.027780844683262,31655132.736748133,415152.8844901078,-0.045722710331577154
index-cooperative,2022,17,2022-04-25,9.31735005649324,26780559.60732677,250251.3337008679,-0.15510199307367079
index-cooperative,2022,18,2022-05-02,6.908253002735118,19843544.40619982,275923.2817618506,-0.2585603244647041
index-cooperative,2022,19,2022-05-09,4.645226457707784,13325774.920456817,247851.10265803724,-0.32758304366260993
index-cooperative,2022,20,2022-05-16,4.3614789423001135,12524857.563172843,133475.4653998869,-0.06108367761852607
index-cooperative,2022,21,2022-05-23,4.231522958195165,18640128.90553227,157293.23557998938,-0.029796311256844787
index-cooperative,2022,22,2022-05-30,3.9730211155187263,17625149.673361506,246307.26292095668,-0.06108955220857293
index-cooperative,2022,23,2022-06-06,5.020023261122971,22091161.985900495,1193484.4918065942,0.2635279589918682
index-cooperative,2022,24,2022-06-13,3.368704867002506,14990166.526222346,1068508.2675438442,-0.3289463630395745
index-cooperative,2022,25,2022-06-20,3.1857717614654635,14262877.981228383,425024.33592982485,-0.05430369021902992
index-cooperative,2022,26,2022-06-27,3.058497810368685,13472892.516055696,446506.3143134717,-0.039950743689884494
index-cooperative,2022,27,2022-07-04,2.969790610639444,13362057.548758488,310435.44402775593,-0.029003519122528965
index-cooperative,2022,28,2022-07-11,3.1151045326689886,13982263.161873173,964915.5074807481,0.0489306961605136
index-cooperative,2022,29,2022-07-18,3.2004286673208524,14397891.040159283,628671.0619811565,0.02739045632563708
index-cooperative,2022,30,2022-07-25,3.2327555519153637,14533590.367236277,354972.17841566645,0.010100798347607798
index-cooperative,2022,31,2022-08-01,2.953225121745152,13317206.106274629,635249.903921835,-0.08646816181464567
index-cooperative,2022,32,2022-08-08,2.81480507363581,12723894.116536222,385679.0157209564,-0.046870808151443955
index-cooperative,2022,33,2022-08-15,2.8465597609124256,12928017.734302966,477497.812355127,0.011281309520875249
index-cooperative,2022,34,2022-08-22,2.6684420503808193,12052913.305389185,135854.5586269636,-0.06257297421871555
index-cooperative,2022,35,2022-08-29,1.9682656332482111,8852331.444431754,171402.16622102613,-0.2623914643500257
index-cooperative,2022,36,2022-09-05,1.825420171924122,8244808.54070044,161533.4691602585,-0.07257428007232558
index-cooperative,2022,37,2022-09-12,1.7701484539697498,8004283.430772234,89397.9767390779,-0.030278901704100192
index-cooperative,2022,38,2022-09-19,2.03077666756562,9187125.693057867,918237.6061606485,0.14723522934552924
index-cooperative,2022,39,2022-09-26,2.3316808927028996,10533930.911797404,756551.5903077418,0.1481719924909255
index-cooperative,2022,40,2022-10-03,2.42006921567976,10929996.38049695,515508.7943383035,0.03790755555508296
index-cooperative,2022,41,2022-10-10,2.784875953270415,12575431.3013371,256999.72228615198,0.1507422743230038
index-cooperative,2022,42,2022-10-17,2.6699550109427914,11041627.908593498,193188.2508240758,-0.04126609021585548
index-cooperative,2022,43,2022-10-24,2.3614839924531204,10769448.341757884,197096.68479345102,-0.11553416339429123
index-cooperative,2022,44,2022-10-31,2.0797705742755292,9384873.620891646,152136.40571052727,-0.11929507846671694
index-cooperative,2022,45,2022-11-07,1.824198899064736,8202541.798631987,179738.316230051,-0.12288455196545878
index-cooperative,2022,46,2022-11-14,2.254818464854867,10191025.73372506,1355676.5682560378,0.2360595470213851
index-cooperative,2022,47,2022-11-21,1.9353277856061482,8737160.478441896,209303.71678606025,-0.14169241747329886
index-cooperative,2022,48,2022-11-28,1.831966688345384,8264560.276561657,114392.23045372494,-0.05340754058795849
index-cooperative,2022,49,2022-12-05,1.7520667277104407,7914822.968692493,186217.40378632565,-0.043614308678892155
index-cooperative,2022,50,2022-12-12,1.710612467944516,7763989.677241814,83165.61682864279,-0.023660206035700515
index-cooperative,2022,51,2022-12-19,1.5181391098525112,6859377.381191541,79852.28831491519,-0.11251721924094371
index-cooperative,2022,52,2022-12-26,1.7280718908007695,7698252.247801085,123448.63221245783,0.138282967341941
index-cooperative,2023,1,2023-01-02,1.483464420075749,10529192.890938198,301365.36437187984,-0.14154936031722165
index-cooperative,2023,2,2023-01-09,1.5887145179948743,10833719.712959757,200287.2976521714,0.07094885222373648
